ncaa_id,team,player_id,name,year,hometown,homestate,high_school,previous_school_clean,height_clean,position,jersey,url,season,team_state,conference,division,has_roster,roster,height_ft,height_in,total_inches,primary_position,secondary_position,position_clean,year_clean,redshirt,hs_clean,hometown_clean,state_clean,foreign_nation_clean
9754,UC-Colo. Springs,5879,Breelyn Robinson,Redshirt Freshman,Aurora,Colo,Grandview,NA,"5'6""",Guard,13,https://www.gomountainlions.com/sports/womens-basketball/roster/breelyn-robinson/5879,2022-23,CA,RMAC,II,1,1,5,6,66,GUARD,NA,GUARD,Freshman,1,Grandview,"AURORA, COLO",CO,USA
9754,UC-Colo. Springs,5883,Gaia Zimbardo,Freshman,Parma,Italy,Liceo Attilio Bertolucci,NA,"6'1""",Forward,14,https://www.gomountainlions.com/sports/womens-basketball/roster/gaia-zimbardo/5883,2022-23,CA,RMAC,II,1,1,6,1,73,FORWARD,NA,FORWARD,Freshman,0,Liceo Attilio Bertolucci,"PARMA, ITALY",NA,ITALY
9754,UC-Colo. Springs,5885,Mariah Derksen,Freshman,Melbourne,Victoria,Box Hill Senior Secondary College,NA,"5'11""",Forward,15,https://www.gomountainlions.com/sports/womens-basketball/roster/mariah-derksen/5885,2022-23,CA,RMAC,II,1,1,5,11,71,FORWARD,NA,FORWARD,Freshman,0,Box Hill Senior Secondary College,"MELBOURNE, VICTORIA",NA,NA
9754,UC-Colo. Springs,5882,Rylie Ottmann,Freshman,Albuquerque,NM.,La Cueva,NA,"5'6""",Guard,20,https://www.gomountainlions.com/sports/womens-basketball/roster/rylie-ottmann/5882,2022-23,CA,RMAC,II,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,La Cueva,"ALBUQUERQUE, NM",NM,USA
9754,UC-Colo. Springs,5881,Sydney Nilles,Redshirt Sophomore,Derby,Kan,Derby,Newman,"5'9""",Guard,21,https://www.gomountainlions.com/sports/womens-basketball/roster/sydney-nilles/5881,2022-23,CA,RMAC,II,1,1,5,9,69,GUARD,NA,GUARD,Sophomore,1,Derby,"DERBY, KAN",KS,USA
9754,UC-Colo. Springs,5887,Emily Hovasse,Freshman,Highlands Ranch,Colo,Highlands Ranch,NA,"5'7""",Guard,22,https://www.gomountainlions.com/sports/womens-basketball/roster/emily-hovasse/5887,2022-23,CA,RMAC,II,1,1,5,7,67,GUARD,NA,GUARD,Freshman,0,Highlands Ranch,"HIGHLANDS RANCH, COLO",CO,USA
9754,UC-Colo. Springs,5884,Amyah Moore Allen,Sophomore,Colorado Springs,Colo,Harrison,Trinity Valley CC,"5'6""",Guard,23,https://www.gomountainlions.com/sports/womens-basketball/roster/amyah-moore-allen/5884,2022-23,CA,RMAC,II,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,Harrison,"COLORADO SPRINGS, COLO",CO,USA
9754,UC-Colo. Springs,5880,Maison White,Sophomore,Grantsville,Utah,Grantsville,NA,"6'0""",Forward,24,https://www.gomountainlions.com/sports/womens-basketball/roster/maison-white/5880,2022-23,CA,RMAC,II,1,1,6,0,72,FORWARD,NA,FORWARD,Sophomore,0,Grantsville,"GRANTSVILLE, UTAH",UT,USA
9754,UC-Colo. Springs,5871,Sophie Abela,Senior,Giovani Curmi,Malta,St. Michael's Foundation,NA,"5'10""",Guard,35,https://www.gomountainlions.com/sports/womens-basketball/roster/sophie-abela/5871,2022-23,CA,RMAC,II,1,1,5,10,70,GUARD,NA,GUARD,Senior,0,St. Michael's Foundation,"GIOVANI CURMI, MALTA",NA,MALTA
9754,UC-Colo. Springs,5875,Agar Farres,Sophomore,Barcelona,Spain,Almeda,NA,"5'10""",Forward,44,https://www.gomountainlions.com/sports/womens-basketball/roster/agar-farres/5875,2022-23,CA,RMAC,II,1,1,5,10,70,FORWARD,NA,FORWARD,Sophomore,0,Almeda,"BARCELONA, SPAIN",NA,SPAIN
98,Cal St. East Bay,4503,Lexi Valencia,Junior,Atwater,NA,Atwater HS,NA,"5'7""",Guard,00,https://www.eastbaypioneers.com/sports/womens-basketball/roster/lexi-valencia/4503,2022-23,CA,CCAA,II,1,1,5,7,67,GUARD,NA,GUARD,Junior,0,Atwater HS,ATWATER,NA,NA
98,Cal St. East Bay,4504,Kelsey Valencia,Junior,Atwater,NA,Atwater HS,NA,"5'8""",Guard,1,https://www.eastbaypioneers.com/sports/womens-basketball/roster/kelsey-valencia/4504,2022-23,CA,CCAA,II,1,1,5,8,68,GUARD,NA,GUARD,Junior,0,Atwater HS,ATWATER,NA,NA
98,Cal St. East Bay,4505,Camryn Washington,Freshman,Fairfield,NA,Angelo Rodriguez HS,NA,"5'6""",Guard,2,https://www.eastbaypioneers.com/sports/womens-basketball/roster/camryn-washington/4505,2022-23,CA,CCAA,II,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,Angelo Rodriguez HS,FAIRFIELD,NA,NA
98,Cal St. East Bay,4506,Delia Moore,Senior,Merced,NA,Golden Valley HS,NA,"5'7""",Guard,3,https://www.eastbaypioneers.com/sports/womens-basketball/roster/delia-moore/4506,2022-23,CA,CCAA,II,1,1,5,7,67,GUARD,NA,GUARD,Senior,0,Golden Valley HS,MERCED,NA,NA
98,Cal St. East Bay,4513,Jaela Richardson,Junior,Saginaw,Mich,Cherry Creek HS,NA,"5'10""",Forward,4,https://www.eastbaypioneers.com/sports/womens-basketball/roster/jaela-richardson/4513,2022-23,CA,CCAA,II,1,1,5,10,70,FORWARD,NA,FORWARD,Junior,0,Cherry Creek HS,"SAGINAW, MICH",MI,USA
98,Cal St. East Bay,4508,Grace Campbell,Senior,Gladstone,Ore,Gladstone HS,NA,"5'9""",Guard,5,https://www.eastbaypioneers.com/sports/womens-basketball/roster/grace-campbell/4508,2022-23,CA,CCAA,II,1,1,5,9,69,GUARD,NA,GUARD,Senior,0,Gladstone HS,"GLADSTONE, ORE",OR,USA
98,Cal St. East Bay,4509,Christina Bacci,Sophomore,Santa Rosa,NA,Cardinal Newman HS,NA,"5'9""",Guard,11,https://www.eastbaypioneers.com/sports/womens-basketball/roster/christina-bacci/4509,2022-23,CA,CCAA,II,1,1,5,9,69,GUARD,NA,GUARD,Sophomore,0,Cardinal Newman HS,SANTA ROSA,NA,NA
98,Cal St. East Bay,4510,Taylor Linzie,Sophomore,Bakersfield,NA,Bakersfield HS,NA,"5'7""",Forward,13,https://www.eastbaypioneers.com/sports/womens-basketball/roster/taylor-linzie/4510,2022-23,CA,CCAA,II,1,1,5,7,67,FORWARD,NA,FORWARD,Sophomore,0,Bakersfield HS,BAKERSFIELD,NA,NA
98,Cal St. East Bay,4514,Keira Marsh,Freshman,Arlington,Wash,Arlington HS,NA,"5'7""",Guard,14,https://www.eastbaypioneers.com/sports/womens-basketball/roster/keira-marsh/4514,2022-23,CA,CCAA,II,1,1,5,7,67,GUARD,NA,GUARD,Freshman,0,Arlington HS,"ARLINGTON, WASH",WA,USA
98,Cal St. East Bay,4507,Payton Sterk,Freshman,Colorado Springs,Colo,Doherty HS,NA,"5'10""",Guard,20,https://www.eastbaypioneers.com/sports/womens-basketball/roster/payton-sterk/4507,2022-23,CA,CCAA,II,1,1,5,10,70,GUARD,NA,GUARD,Freshman,0,Doherty HS,"COLORADO SPRINGS, COLO",CO,USA
98,Cal St. East Bay,4511,Kayla Rosemon,Freshman,Oakland,NA,Saint Mary's College HS,NA,"5'9""",Forward,21,https://www.eastbaypioneers.com/sports/womens-basketball/roster/kayla-rosemon/4511,2022-23,CA,CCAA,II,1,1,5,9,69,FORWARD,NA,FORWARD,Freshman,0,Saint Mary's College HS,OAKLAND,NA,NA
98,Cal St. East Bay,4512,Abigail Cooper,Junior,Portland,Ore,Central Catholic HS,NA,"5'9""",Guard,30,https://www.eastbaypioneers.com/sports/womens-basketball/roster/abigail-cooper/4512,2022-23,CA,CCAA,II,1,1,5,9,69,GUARD,NA,GUARD,Junior,0,Central Catholic HS,"PORTLAND, ORE",OR,USA
98,Cal St. East Bay,4515,Michaella Dean,Senior,Stockholm,Sweden,Orange Lutheran,NA,"5'7""",Guard,41,https://www.eastbaypioneers.com/sports/womens-basketball/roster/michaella-dean/4515,2022-23,CA,CCAA,II,1,1,5,7,67,GUARD,NA,GUARD,Senior,0,Orange Lutheran,"STOCKHOLM, SWEDEN",NA,SWEDEN
985,Bluefield St.,4252,Jaydn Hoover,Sophomore,Clemons,NC.,East Forsythe HS,NA,"5'6""",Guard,00,https://www.bcrams.com/sports/womens-basketball/roster/jaydn-hoover/4252,2022-23,WV,DII Independent,II,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,East Forsythe HS,"CLEMONS, NC",NC,USA
985,Bluefield St.,4258,Lina Pagan,Sophomore,Juncos,Puerto Rico,Robbinsville HS,NA,"5'5""",Guard,1,https://www.bcrams.com/sports/womens-basketball/roster/lina-pagan/4258,2022-23,WV,DII Independent,II,1,1,5,5,65,GUARD,NA,GUARD,Sophomore,0,Robbinsville HS,"JUNCOS, PUERTO RICO",PR,USA
985,Bluefield St.,4248,Emily Breeding,Junior,Abingdon,Virginia,Abingdon HS,NA,"5'6""",Guard,2,https://www.bcrams.com/sports/womens-basketball/roster/emily-breeding/4248,2022-23,WV,DII Independent,II,1,1,5,6,66,GUARD,NA,GUARD,Junior,0,Abingdon HS,"ABINGDON, VA",VA,USA
985,Bluefield St.,4250,Monay Galloway,Sophomore,Winston-Salem,NC.,East Forsythe HS,NA,"5'3""",Guard,3,https://www.bcrams.com/sports/womens-basketball/roster/monay-galloway/4250,2022-23,WV,DII Independent,II,1,1,5,3,63,GUARD,NA,GUARD,Sophomore,0,East Forsythe HS,"WINSTON SALEM, NC",NC,USA
985,Bluefield St.,4259,Haley Smith,Sophomore,Draper,Virginia,Fort Chiswell HS,NA,"5'7""",Guard,4,https://www.bcrams.com/sports/womens-basketball/roster/haley-smith/4259,2022-23,WV,DII Independent,II,1,1,5,7,67,GUARD,NA,GUARD,Sophomore,0,Fort Chiswell HS,"DRAPER, VA",VA,USA
985,Bluefield St.,4317,Leslie Flores,Junior,South Charleston,Ohio,South Charleston HS,NA,"5'11""",Forward,5,https://www.bcrams.com/sports/womens-basketball/roster/leslie-flores/4317,2022-23,WV,DII Independent,II,1,1,5,11,71,FORWARD,NA,FORWARD,Junior,0,South Charleston HS,"SOUTH CHARLESTON, OHIO",OH,USA
985,Bluefield St.,4255,Destiny Long,Sophomore,Kernersville,NC.,East Forsythe HS,NA,"5'10""",Forward,11,https://www.bcrams.com/sports/womens-basketball/roster/destiny-long/4255,2022-23,WV,DII Independent,II,1,1,5,10,70,FORWARD,NA,FORWARD,Sophomore,0,East Forsythe HS,"KERNERSVILLE, NC",NC,USA
985,Bluefield St.,4318,Brianna Poole,Junior,Danville,Virginia,George Washington HS,NA,"6'2""",Forward,14,https://www.bcrams.com/sports/womens-basketball/roster/brianna-poole/4318,2022-23,WV,DII Independent,II,1,1,6,2,74,FORWARD,NA,FORWARD,Junior,0,George Washington HS,"DANVILLE, VA",VA,USA
985,Bluefield St.,4257,Abi Melton,Sophomore,St. Albans,WVa.,St. Albans HS,NA,"5'6""",Guard,15,https://www.bcrams.com/sports/womens-basketball/roster/abi-melton/4257,2022-23,WV,DII Independent,II,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,St. Albans HS,"ST ALBANS, WVA",WV,USA
985,Bluefield St.,4316,Scarlet Clark,Freshman,Maywood,Ill,Proviso East HS,Lincoln University,"5'9""",Forward,20,https://www.bcrams.com/sports/womens-basketball/roster/scarlet-clark/4316,2022-23,WV,DII Independent,II,1,1,5,9,69,FORWARD,NA,FORWARD,Freshman,0,Proviso East HS,"MAYWOOD, ILL",IL,USA
985,Bluefield St.,4256,Kylie Meadows,Fifth Year,Beaver,WVa.,NA,NA,"5'11""",Forward,22,https://www.bcrams.com/sports/womens-basketball/roster/kylie-meadows/4256,2022-23,WV,DII Independent,II,1,1,5,11,71,FORWARD,NA,FORWARD,Fifth Year,0,NA,"BEAVER, WVA",WV,USA
985,Bluefield St.,4315,Chase Dionio,Freshman,Newport Beach,Calif,Newport Harbor HS,NA,"5'8""",Guard,24,https://www.bcrams.com/sports/womens-basketball/roster/chase-dionio/4315,2022-23,WV,DII Independent,II,1,1,5,8,68,GUARD,NA,GUARD,Freshman,0,Newport Harbor HS,"NEWPORT BEACH, CALIF",CA,USA
985,Bluefield St.,4246,Kiaa Boyd,Sophomore,Richmond,Virginia,Highland Springs HS,NA,"5'11""",Guard,25,https://www.bcrams.com/sports/womens-basketball/roster/kiaa-boyd/4246,2022-23,WV,DII Independent,II,1,1,5,11,71,GUARD,NA,GUARD,Sophomore,0,Highland Springs HS,"RICHMOND, VA",VA,USA
985,Bluefield St.,4253,Aysia Jones,Senior,Waldorf,Maryland,St. Charles HS,Salem University,"5'7""",Guard,32,https://www.bcrams.com/sports/womens-basketball/roster/aysia-jones/4253,2022-23,WV,DII Independent,II,1,1,5,7,67,GUARD,NA,GUARD,Senior,0,St. Charles HS,"WALDORF, MD",MD,USA
985,Bluefield St.,4254,Emma Justus,Sophomore,Grundy,Virginia,Hurley HS,NA,"5'9""",Center,42,https://www.bcrams.com/sports/womens-basketball/roster/emma-justus/4254,2022-23,WV,DII Independent,II,1,1,5,9,69,CENTER,NA,CENTER,Sophomore,0,Hurley HS,"GRUNDY, VA",VA,USA
995,Caldwell,4644,Amyah Bray,Freshman,Manchester,NJ.,Manchester Township,NA,"5'7""",G,2,https://www.caldwellathletics.com/sports/womens-basketball/roster/amyah-bray/4644,2022-23,NJ,CACC,II,1,1,5,7,67,GUARD,NA,GUARD,Freshman,0,Manchester Township,"MANCHESTER, NJ",NJ,USA
995,Caldwell,4619,Halle Brown,Senior,Downingtown,Pennsylvania,Westtown School,NA,"5'4""",G,3,https://www.caldwellathletics.com/sports/womens-basketball/roster/halle-brown/4619,2022-23,NJ,CACC,II,1,1,5,4,64,GUARD,NA,GUARD,Senior,0,Westtown School,"DOWNINGTOWN, PA",PA,USA
995,Caldwell,4622,Alba Cooke,Senior,Brisbane,Australia,Brisbane Girls,NA,"5'7""",G,4,https://www.caldwellathletics.com/sports/womens-basketball/roster/alba-cooke/4622,2022-23,NJ,CACC,II,1,1,5,7,67,GUARD,NA,GUARD,Senior,0,Brisbane Girls,"BRISBANE, AUSTRALIA",NA,AUSTRALIA
995,Caldwell,4643,Alisa Blalock,Freshman,Uniondale,NY.,St. Mary's,NA,"5'6""",G,5,https://www.caldwellathletics.com/sports/womens-basketball/roster/alisa-blalock/4643,2022-23,NJ,CACC,II,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,St. Mary's,"UNIONDALE, NY",NY,USA
995,Caldwell,4625,Casey O'Shaughnessy,Senior,Brooklyn,NY.,Bishop Kearney/St. Leo University,NA,"5'8""",G,10,https://www.caldwellathletics.com/sports/womens-basketball/roster/casey-o-shaughnessy/4625,2022-23,NJ,CACC,II,1,1,5,8,68,GUARD,NA,GUARD,Senior,0,Bishop Kearney/St. Leo University,"BROOKLYN, NY",NY,USA
995,Caldwell,4623,KJ Gordon,Sophomore,Latham,NY.,Shaker,NA,"5'3""",G,11,https://www.caldwellathletics.com/sports/womens-basketball/roster/kj-gordon/4623,2022-23,NJ,CACC,II,1,1,5,3,63,GUARD,NA,GUARD,Sophomore,0,Shaker,"LATHAM, NY",NY,USA
995,Caldwell,4648,Lucy Coogan,Freshman,Kilkenny,Ireland,Loreto Secondary School,NA,"6'0""",G/F,12,https://www.caldwellathletics.com/sports/womens-basketball/roster/lucy-coogan/4648,2022-23,NJ,CACC,II,1,1,6,0,72,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Loreto Secondary School,"KILKENNY, IRELAND",NA,IRELAND
995,Caldwell,4626,Jessica Wagoner,Senior,Clifton Park,NY.,Shenendehowa,NA,"5'10""",F,13,https://www.caldwellathletics.com/sports/womens-basketball/roster/jessica-wagoner/4626,2022-23,NJ,CACC,II,1,1,5,10,70,FORWARD,NA,FORWARD,Senior,0,Shenendehowa,"CLIFTON PARK, NY",NY,USA
995,Caldwell,4650,Tyler Dendy,Freshman,Ossining,NY.,Ossining,NA,"5'8""",G,14,https://www.caldwellathletics.com/sports/womens-basketball/roster/tyler-dendy/4650,2022-23,NJ,CACC,II,1,1,5,8,68,GUARD,NA,GUARD,Freshman,0,Ossining,"OSSINING, NY",NY,USA
995,Caldwell,4645,Bailey Shriver,Freshman,Johnstown,Pennsylvania,Bishop McCort Catholic,NA,"5'6""",G,15,https://www.caldwellathletics.com/sports/womens-basketball/roster/bailey-shriver/4645,2022-23,NJ,CACC,II,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,Bishop McCort Catholic,"JOHNSTOWN, PA",PA,USA
995,Caldwell,4624,Rebecca Morrison,Senior,Ayrshire,Scotland,Charnwood College,NA,"6'0""",F,20,https://www.caldwellathletics.com/sports/womens-basketball/roster/rebecca-morrison/4624,2022-23,NJ,CACC,II,1,1,6,0,72,FORWARD,NA,FORWARD,Senior,0,Charnwood College,"AYRSHIRE, SCOTLAND",NA,SCOTLAND
995,Caldwell,4649,Marissa Sorvillo,Freshman,Charlotte,NC.,Lake Norman Charter,NA,"5'7""",G,21,https://www.caldwellathletics.com/sports/womens-basketball/roster/marissa-sorvillo/4649,2022-23,NJ,CACC,II,1,1,5,7,67,GUARD,NA,GUARD,Freshman,0,Lake Norman Charter,"CHARLOTTE, NC",NC,USA
995,Caldwell,4647,Gules Esposito,Freshman,Staten Island,NY.,Curtis,NA,"5'7""",G,22,https://www.caldwellathletics.com/sports/womens-basketball/roster/gules-esposito/4647,2022-23,NJ,CACC,II,1,1,5,7,67,GUARD,NA,GUARD,Freshman,0,Curtis,"STATEN ISLAND, NY",NY,USA
995,Caldwell,4620,Saundra Cleckley,Graduate Student,Far Rockaway,NY.,Christ the King/Concordia College,NA,"5'7""",G,23,https://www.caldwellathletics.com/sports/womens-basketball/roster/saundra-cleckley/4620,2022-23,NJ,CACC,II,1,1,5,7,67,GUARD,NA,GUARD,Graduate Student,0,Christ the King/Concordia College,"FAR ROCKAWAY, NY",NY,USA
995,Caldwell,4621,Imogen Cook,Senior,North Berwick,Scotland,Charnwood College,NA,"5'4""",G,24,https://www.caldwellathletics.com/sports/womens-basketball/roster/imogen-cook/4621,2022-23,NJ,CACC,II,1,1,5,4,64,GUARD,NA,GUARD,Senior,0,Charnwood College,"NORTH BERWICK, SCOTLAND",NA,SCOTLAND
995,Caldwell,4646,Christy Brennan,Freshman,Hopatcong,NJ.,Hopatcong,NA,"5'1""",G,25,https://www.caldwellathletics.com/sports/womens-basketball/roster/christy-brennan/4646,2022-23,NJ,CACC,II,1,1,5,1,61,GUARD,NA,GUARD,Freshman,0,Hopatcong,"HOPATCONG, NJ",NJ,USA
996,Cameron,3742,Taliyah Johnson,Sophomore,Temple,Texas,NA,NA,"5'3""",G,2,https://www.cameronaggies.com/sports/womens-basketball/roster/taliyah-johnson/3742,2022-23,OK,Lone Star,II,1,1,5,3,63,GUARD,NA,GUARD,Sophomore,0,NA,"TEMPLE, TEXAS",TX,USA
996,Cameron,3946,Kailyn Lay,Junior,McKinney,Texas,NA,NA,"5'5""",Guard,3,https://www.cameronaggies.com/sports/womens-basketball/roster/kailyn-lay/3946,2022-23,OK,Lone Star,II,1,1,5,5,65,GUARD,NA,GUARD,Junior,0,NA,"MCKINNEY, TEXAS",TX,USA
996,Cameron,3737,Katie King,Sophomore,Harrah,Okla,NA,NA,"5'6""",G,10,https://www.cameronaggies.com/sports/womens-basketball/roster/katie-king/3737,2022-23,OK,Lone Star,II,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,Harrah HS,"HARRAH, OKLA",OK,USA
996,Cameron,3743,Mikayla Peterson,Sophomore,Melbourne,Australia,NA,NA,"6'1""",F,11,https://www.cameronaggies.com/sports/womens-basketball/roster/mikayla-peterson/3743,2022-23,OK,Lone Star,II,1,1,6,1,73,FORWARD,NA,FORWARD,Sophomore,0,NA,"MELBOURNE, AUSTRALIA",NA,AUSTRALIA
996,Cameron,4949,Hallie Horton,Junior,Lawton,Okla,NA,NA,"5'5""",G,12,https://www.cameronaggies.com/sports/womens-basketball/roster/hallie-horton/4949,2022-23,OK,Lone Star,II,1,1,5,5,65,GUARD,NA,GUARD,Junior,0,NA,"LAWTON, OKLA",OK,USA
996,Cameron,4951,Claire Dodds,Sophomore,Enid,Okla,NA,NA,"5'7""",G,14,https://www.cameronaggies.com/sports/womens-basketball/roster/claire-dodds/4951,2022-23,OK,Lone Star,II,1,1,5,7,67,GUARD,NA,GUARD,Sophomore,0,NA,"ENID, OKLA",OK,USA
996,Cameron,4950,Lindsey Waits,Freshman,Leflore,Okla,NA,NA,"5'10""",F,15,https://www.cameronaggies.com/sports/womens-basketball/roster/lindsey-waits/4950,2022-23,OK,Lone Star,II,1,1,5,10,70,FORWARD,NA,FORWARD,Freshman,0,NA,"LEFLORE, OKLA",OK,USA
996,Cameron,3741,Kloe Heidebrecht,Freshman,Cache,Okla,NA,NA,"5'10""",G/F,21,https://www.cameronaggies.com/sports/womens-basketball/roster/kloe-heidebrecht/3741,2022-23,OK,Lone Star,II,1,1,5,10,70,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Cache HS,"CACHE, OKLA",OK,USA
996,Cameron,3744,Alena Wilson,Junior,Dallas,NA,NA,NA,"5'10""",F,22,https://www.cameronaggies.com/sports/womens-basketball/roster/alena-wilson/3744,2022-23,OK,Lone Star,II,1,1,5,10,70,FORWARD,NA,FORWARD,Junior,0,NA,DALLAS,NA,NA
996,Cameron,3736,Korie Allensworth,Sophomore,Sulphur,Okla,NA,NA,"5'10""",G/F,23,https://www.cameronaggies.com/sports/womens-basketball/roster/korie-allensworth/3736,2022-23,OK,Lone Star,II,1,1,5,10,70,GUARD,FORWARD,GUARD/FORWARD,Sophomore,0,NA,"SULPHUR, OKLA",OK,USA
996,Cameron,3738,LaKya Leslie,Junior,Kansas City,Kan,NA,NA,"6'1""",F,24,https://www.cameronaggies.com/sports/womens-basketball/roster/lakya-leslie/3738,2022-23,OK,Lone Star,II,1,1,6,1,73,FORWARD,NA,FORWARD,Junior,0,NA,"KANSAS CITY, KAN",KS,USA
996,Cameron,3740,Alannah Gillespie,Redshirt Freshman,Melbourne,Australia,NA,NA,"5'2""",G,25,https://www.cameronaggies.com/sports/womens-basketball/roster/alannah-gillespie/3740,2022-23,OK,Lone Star,II,1,1,5,2,62,GUARD,NA,GUARD,Freshman,1,NA,"MELBOURNE, AUSTRALIA",NA,AUSTRALIA
996,Cameron,3739,Karley Miller,Junior,Edmond,Okla,NA,NA,"5'11""",G/F,32,https://www.cameronaggies.com/sports/womens-basketball/roster/karley-miller/3739,2022-23,OK,Lone Star,II,1,1,5,11,71,GUARD,FORWARD,GUARD/FORWARD,Junior,0,NA,"EDMOND, OKLA",OK,USA
996,Cameron,3745,Kiara Lovings,Junior,Harrah,Okla,NA,NA,"5'9""",G,33,https://www.cameronaggies.com/sports/womens-basketball/roster/kiara-lovings/3745,2022-23,OK,Lone Star,II,1,1,5,9,69,GUARD,NA,GUARD,Junior,0,NA,"HARRAH, OKLA",OK,USA
30166,Valley Forge,3041,Destiny Cox,So.,Jacksonville,Florida,Bishop Snyder,NA,"5'5""",Guard,1,https://www.uvfpatriots.com/sports/womens-basketball/roster/destiny-cox/3041,2022-23,PA,CSAC,III,1,1,5,5,65,GUARD,NA,GUARD,Sophomore,0,Bishop Snyder,"JACKSONVILLE, FL",FL,USA
30166,Valley Forge,3034,Mariah Matthews,Jr.,Baltimore,Maryland,Northwest Rankin High School,NA,"5'6""",Guard,2,https://www.uvfpatriots.com/sports/womens-basketball/roster/mariah-matthews/3034,2022-23,PA,CSAC,III,1,1,5,6,66,GUARD,NA,GUARD,Junior,0,Northwest Rankin High School,"BALTIMORE, MD",MD,USA
30166,Valley Forge,3042,Crystal Bomgardner,Fr.,Jonestown,Pennsylvania,Northern Lebanon High School,NA,"5'6""",Guard,3,https://www.uvfpatriots.com/sports/womens-basketball/roster/crystal-bomgardner/3042,2022-23,PA,CSAC,III,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,Northern Lebanon High School,"JONESTOWN, PA",PA,USA
30166,Valley Forge,3038,Deborah Cox,So.,Jacksonville,Florida,Bishop Snyder High School,NA,"5'5""",Guard,4,https://www.uvfpatriots.com/sports/womens-basketball/roster/deborah-cox/3038,2022-23,PA,CSAC,III,1,1,5,5,65,GUARD,NA,GUARD,Sophomore,0,Bishop Snyder High School,"JACKSONVILLE, FL",FL,USA
30166,Valley Forge,3033,Jessi Manning,So.,Paterson,New Jersey,Manchester Regional,NA,"5'7""",Forward,10,https://www.uvfpatriots.com/sports/womens-basketball/roster/jessi-manning/3033,2022-23,PA,CSAC,III,1,1,5,7,67,FORWARD,NA,FORWARD,Sophomore,0,Manchester Regional,"PATERSON, NJ",NJ,USA
30166,Valley Forge,3035,Jasmine Hamilton,Sr.,Phoenixville,Pennsylvania,Phoenixville Area High School,NA,"5'9""",Forward,12,https://www.uvfpatriots.com/sports/womens-basketball/roster/jasmine-hamilton/3035,2022-23,PA,CSAC,III,1,1,5,9,69,FORWARD,NA,FORWARD,Senior,0,Phoenixville Area High School,"PHOENIXVILLE, PA",PA,USA
30166,Valley Forge,3040,Hannah Rousey,So.,Bloomington,Indiana,Lighthouse Christian Academy,NA,"5'6""",Guard,14,https://www.uvfpatriots.com/sports/womens-basketball/roster/hannah-rousey/3040,2022-23,PA,CSAC,III,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,Lighthouse Christian Academy,"BLOOMINGTON, IN",IN,USA
30166,Valley Forge,3036,Elizabeth Davis,So.,San Jose,California,Del Mar High School,NA,"5'5""",Guard,21,https://www.uvfpatriots.com/sports/womens-basketball/roster/elizabeth-davis/3036,2022-23,PA,CSAC,III,1,1,5,5,65,GUARD,NA,GUARD,Sophomore,0,Del Mar High School,"SAN JOSE, CA",CA,USA
30166,Valley Forge,3039,Kaionna Hanna,Jr.,Las Vegas,Nevada,Palo Verde High School,NA,"5'5""",Guard,22,https://www.uvfpatriots.com/sports/womens-basketball/roster/kaionna-hanna/3039,2022-23,PA,CSAC,III,1,1,5,5,65,GUARD,NA,GUARD,Junior,0,Palo Verde High School,"LAS VEGAS, NV",NV,USA
30166,Valley Forge,3043,Gina Melendez,Fr.,Buckholts,Texas,Buckholts High School,NA,"5'2""",Guard,23,https://www.uvfpatriots.com/sports/womens-basketball/roster/gina-melendez/3043,2022-23,PA,CSAC,III,1,1,5,2,62,GUARD,NA,GUARD,Freshman,0,Buckholts High School,"BUCKHOLTS, TX",TX,USA
30166,Valley Forge,3037,Dominique Barnes,So.,Burlington,New Jersey,Burlington City High School,NA,"5'7""",Forward,32,https://www.uvfpatriots.com/sports/womens-basketball/roster/dominique-barnes/3037,2022-23,PA,CSAC,III,1,1,5,7,67,FORWARD,NA,FORWARD,Sophomore,0,Burlington City High School,"BURLINGTON, NJ",NJ,USA
30166,Valley Forge,3077,Isabelle Slater,Fr.,Jacksonville,North Carolina,Living Water Christrian School,NA,"5'6""",NA,11,https://uvfpatriots.com/sports/womens-basketball/roster/isabelle-slater/3077,2022-23,PA,CSAC,III,1,1,5,6,66,NA,NA,NA,Freshman,0,Living Water Christrian School,"JACKSONVILLE, NC",NC,USA
542,Pfeiffer,3796,Amanda Finch,Sophomore,Winston-Salem,NC.,Glenn,NA,"5'2""",Guard,0,https://www.gofalconsports.com/sports/womens-basketball/roster/amanda-finch/3796,2022-23,NC,USA South,III,1,1,5,2,62,GUARD,NA,GUARD,Sophomore,0,Glenn,"WINSTON SALEM, NC",NC,USA
