team,name,url,hhs_person_id_text
Drury,Kaylee DaMitz-Holt,https://www.drurypanthers.com/sports/womens-basketball/roster/kaylee-damitz-holt/6137,11E8E363-C1F1-406C-BCAE-12DF17AE4E1E
Drury,Bella Sparaco,https://www.drurypanthers.com/sports/womens-basketball/roster/bella-sparaco/6144,11EC411A-15C6-3E2E-8F25-12DF17AE4E1E
Drury,Caitlynn Daniels,https://www.drurypanthers.com/sports/womens-basketball/roster/caitlynn-daniels/6145,11EB2F35-B4D2-EC62-AA81-12DF17AE4E1E
Drury,Allie Clevenger,https://www.drurypanthers.com/sports/womens-basketball/roster/allie-clevenger/6136,11EB2F36-814F-D534-AA81-12DF17AE4E1E
Drury,Haylee Mitchell,https://www.drurypanthers.com/sports/womens-basketball/roster/haylee-mitchell/6141,11ED5EF7-1CE1-9BF8-965A-12DF17AE4E1E
Drury,Hailey Tunnell,https://www.drurypanthers.com/sports/womens-basketball/roster/hailey-tunnell/6146,11ED6221-16F7-264A-9E09-12DF17AE4E1E
Drury,Rhi Gibbons,https://www.drurypanthers.com/sports/womens-basketball/roster/rhi-gibbons/6147,11ED6221-171B-EF98-9E09-12DF17AE4E1E
Drury,Madi Braden,https://www.drurypanthers.com/sports/womens-basketball/roster/madi-braden/6135,11ED5EF7-1C51-5854-965A-12DF17AE4E1E
Drury,Reese Schaaf,https://www.drurypanthers.com/sports/womens-basketball/roster/reese-schaaf/6148,11ED6221-1709-4FBE-9E09-12DF17AE4E1E
Drury,Mia Henderson,https://www.drurypanthers.com/sports/womens-basketball/roster/mia-henderson/6139,11E9FFDE-085B-085C-AF7C-12DF17AE4E1E
Drury,Alana Findley,https://www.drurypanthers.com/sports/womens-basketball/roster/alana-findley/6138,11E9FFDE-0849-4D1A-AF7C-12DF17AE4E1E
Drury,Aiden Moxness,https://www.drurypanthers.com/sports/womens-basketball/roster/aiden-moxness/6143,11EC411A-1570-5D92-8F25-12DF17AE4E1E
D'Youville,Isabella Kostyal,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/kostyal_isabella_zrte,11ED5EF8-E45A-84AA-965A-12DF17AE4E1E
D'Youville,Stella Mollica,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/mollica_stella_cr7x,11EC411B-B280-871E-8F25-12DF17AE4E1E
D'Youville,Haley Kirisits,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/kirisits_haley_qlqo,11EB2F37-C30F-6B14-AA81-12DF17AE4E1E
D'Youville,Anna Jankovic,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/jankovic_anna_ipob,11EC411B-B1D4-0CA0-8F25-12DF17AE4E1E
D'Youville,Izabella Zirzow,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/zirzow_izabella_8dd6,11ED5EF8-E4F6-FA56-965A-12DF17AE4E1E
D'Youville,Brianne Moxley,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/moxley_brianne_557p,11EB2F37-36A9-974E-AA81-12DF17AE4E1E
D'Youville,Haleigh Schafer,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/schafer_haleigh_br3z,11EC411B-B3B6-CFA8-8F25-12DF17AE4E1E
D'Youville,Jaelyn Vleer-Elliott,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/vleer-elliott_jaelyn_5a3w,11EC411B-B3D6-215A-8F25-12DF17AE4E1E
D'Youville,Tamia Murphy,https://athletics.dyc.edu/sports/wbkb/2022-23/bios/murphy_tamia_ixvw,11EC411B-B31D-D10E-8F25-12DF17AE4E1E
